No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
582,tltl2001.一般整備定価,一般整備定価,STRING,有,なし,なし,なし,tltl2001,一般整備定価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.一般整備定価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
583,tltl2001.一般整備原価,一般整備原価,STRING,有,なし,なし,なし,tltl2001,一般整備原価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.一般整備原価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
584,tltl2001.一般整備変更有無フラグ,一般整備変更有無フラグ,STRING,有,なし,なし,なし,tltl2001,一般整備変更有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.一般整備変更有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
585,tltl2001.事故修理有無フラグ,事故修理有無フラグ,STRING,有,なし,なし,なし,tltl2001,事故修理有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.事故修理有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
586,tltl2001.オイル有無フラグ,オイル有無フラグ,STRING,有,なし,なし,なし,tltl2001,オイル有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.オイル有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
587,tltl2001.オイル回数,オイル回数,STRING,有,なし,なし,なし,tltl2001,オイル回数,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.オイル回数 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
588,tltl2001.オイル定価,オイル定価,STRING,有,なし,なし,なし,tltl2001,オイル定価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.オイル定価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
589,tltl2001.オイル原価,オイル原価,STRING,有,なし,なし,なし,tltl2001,オイル原価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.オイル原価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
590,tltl2001.オイル変更有無フラグ,オイル変更有無フラグ,STRING,有,なし,なし,なし,tltl2001,オイル変更有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.オイル変更有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
591,tltl2001.バッテリー有無フラグ,バッテリー有無フラグ,STRING,有,なし,なし,なし,tltl2001,バッテリー有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.バッテリー有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
592,tltl2001.バッテリー個数,バッテリー個数,STRING,有,なし,なし,なし,tltl2001,バッテリー個数,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.バッテリー個数 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
593,tltl2001.バッテリー名称１,バッテリー名称１,STRING,有,なし,なし,なし,tltl2001,バッテリー名称１,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.バッテリー名称１ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
594,tltl2001.バッテリー名称２,バッテリー名称２,STRING,有,なし,なし,なし,tltl2001,バッテリー名称２,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.バッテリー名称２ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
595,tltl2001.バッテリー定価,バッテリー定価,STRING,有,なし,なし,なし,tltl2001,バッテリー定価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.バッテリー定価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
596,tltl2001.バッテリー原価,バッテリー原価,STRING,有,なし,なし,なし,tltl2001,バッテリー原価,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.バッテリー原価 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
597,tltl2001.バッテリー変更有無フラグ,バッテリー変更有無フラグ,STRING,有,なし,なし,なし,tltl2001,バッテリー変更有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.バッテリー変更有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
598,tltl2001.バッテリー無制限区分,バッテリー無制限区分,STRING,有,なし,なし,なし,tltl2001,バッテリー無制限区分,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.バッテリー無制限区分 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
599,tltl2001.巡回サービス有無フラグ,巡回サービス有無フラグ,STRING,有,なし,なし,なし,tltl2001,巡回サービス有無フラグ,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.巡回サービス有無フラグ をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
600,tltl2001.巡回サービス回数,巡回サービス回数,STRING,有,なし,なし,なし,tltl2001,巡回サービス回数,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.巡回サービス回数 をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
601,tltl2001.巡回サービスサイクル,巡回サービスサイクル,STRING,有,なし,なし,なし,tltl2001,巡回サービスサイクル,DDL上は変換ロジック未記載。カラム名接頭辞より tltl2001.巡回サービスサイクル をSTRING型で保持すると推定。,リース契約・契約先・車両・税金・保険・メンテナンス・リース料などのリース契約詳細系項目。元テーブルはカラム名接頭辞からの推定。
